ID,Date,BIOINFORMATICS DATA ANALYST,"Los Angeles, CA",Hired,Easy Apply,Month,Total Hired per Month,
11644726,4/1/19 16:08,BUSINESS DATA ANALYST,"Santa Monica, CA",FALSE,FALSE,,,
11644743,4/1/19 16:30,BUSINESS DATA ANALYST,"Norfolk, VA",TRUE,FALSE,,,
11644745,4/1/19 16:41,BUSINESS DATA ANALYST,"San Diego, CA",TRUE,FALSE,,,
11644753,4/1/19 16:42,BUSINESS DATA ANALYST,"Scottsdale, AZ",TRUE,TRUE,,,
11644766,4/1/19 17:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11644769,4/1/19 17:00,BUSINESS DATA ANALYST,"West Orange, NJ",FALSE,FALSE,,,
11644770,4/1/19 17:10,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11644833,4/1/19 17:20,BUSINESS DATA ANALYST,"Indianapolis, IN",FALSE,FALSE,,,
11644834,4/1/19 18:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11644904,4/1/19 18:07,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11644918,4/1/19 18:47,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11644923,4/1/19 18:50,BUSINESS DATA ANALYST,"Aurora, CO",FALSE,FALSE,,,
11644934,4/1/19 18:56,BUSINESS DATA ANALYST,"Seattle, WA",FALSE,TRUE,,,
11644952,4/1/19 19:00,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,TRUE,,,
11644960,4/1/19 19:00,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11645004,4/1/19 19:00,BUSINESS DATA ANALYST,"Chicago, IL",TRUE,TRUE,,,
11645047,4/1/19 19:30,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645056,4/1/19 19:37,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645057,4/1/19 19:45,BUSINESS DATA ANALYST,"Lehi, UT",TRUE,FALSE,,,
11645058,4/1/19 20:00,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11645062,4/1/19 20:00,BUSINESS DATA ANALYST,"South San Francisco, CA",FALSE,FALSE,,,
11645115,4/1/19 20:30,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11645126,4/1/19 20:50,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645137,4/1/19 20:50,BUSINESS DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11645177,4/1/19 21:00,BUSINESS DATA ANALYST,"Broomfield, CO",FALSE,FALSE,,,
11645217,4/1/19 21:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,TRUE,,,
11645230,4/1/19 21:30,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11645235,4/1/19 21:40,BUSINESS DATA ANALYST,"Palo Alto, CA",FALSE,FALSE,,,
11645247,4/1/19 22:05,BUSINESS DATA ANALYST,"Mooresville, NC",FALSE,FALSE,,,
11645248,4/1/19 22:10,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645257,4/1/19 22:15,BUSINESS DATA ANALYST,"Pasadena, TX",TRUE,TRUE,,,
11645307,4/1/19 22:20,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11645323,4/1/19 22:28,BUSINESS DATA ANALYST,"Huntersville, NC",FALSE,FALSE,,,
11645326,4/1/19 22:30,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645332,4/1/19 23:25,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11645337,4/1/19 23:50,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645341,4/2/19 0:00,BUSINESS DATA ANALYST,"San Mateo, CA",FALSE,FALSE,,,
11645356,4/2/19 0:00,BUSINESS DATA ANALYST,"Gainesville, FL",FALSE,FALSE,,,
11645366,4/2/19 0:01,BUSINESS DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11645373,4/2/19 0:30,BUSINESS DATA ANALYST,"Indianapolis, IN",FALSE,FALSE,,,
11645398,4/2/19 0:34,BUSINESS DATA ANALYST,"Brooklyn, NY",TRUE,TRUE,,,
11645453,4/2/19 1:24,BUSINESS DATA ANALYST,"Westerville, OH",FALSE,FALSE,,,
11645457,4/2/19 1:26,BUSINESS DATA ANALYST,"San Jose, CA",FALSE,FALSE,,,
11645471,4/2/19 1:57,BUSINESS DATA ANALYST,"Berkeley, CA",TRUE,FALSE,,,
11645487,4/2/19 3:06,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645500,4/2/19 4:03,BUSINESS DATA ANALYST,"Irving, TX",FALSE,FALSE,,,
11645513,4/2/19 6:02,BUSINESS DATA ANALYST,"Irving, TX",TRUE,FALSE,,,
11645514,4/2/19 6:09,BUSINESS DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11645571,4/2/19 7:00,BUSINESS DATA ANALYST,"San Jose, CA",FALSE,FALSE,,,
11645583,4/2/19 7:00,BUSINESS DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11645586,4/2/19 8:51,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645597,4/2/19 8:52,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11645605,4/2/19 9:00,BUSINESS DATA ANALYST,"Redwood City, CA",FALSE,FALSE,,,
11645613,4/2/19 9:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11645674,4/2/19 9:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645689,4/2/19 9:20,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645691,4/2/19 9:25,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11645695,4/2/19 9:42,BUSINESS DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11645745,4/2/19 10:00,BUSINESS DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
11645746,4/2/19 10:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645765,4/2/19 10:00,BUSINESS DATA ANALYST,"Menlo Park, CA",FALSE,FALSE,,,
11645778,4/2/19 10:00,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11645780,4/2/19 10:00,BUSINESS DATA ANALYST,"Houston, TX",TRUE,FALSE,,,
11645781,4/2/19 10:16,BUSINESS DATA ANALYST,"Jersey City, NJ",FALSE,TRUE,,,
11645801,4/2/19 10:30,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11645806,4/2/19 10:52,BUSINESS DATA ANALYST,"Salt Lake City, UT",FALSE,FALSE,,,
11645810,4/2/19 11:00,BUSINESS DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11645811,4/2/19 11:06,BUSINESS DATA ANALYST,"East Palo Alto, CA",FALSE,FALSE,,,
11645816,4/2/19 11:50,BUSINESS DATA ANALYST,"Culver City, CA",FALSE,FALSE,,,
11645820,4/2/19 11:55,BUSINESS DATA ANALYST,"Centennial, CO",FALSE,FALSE,,,
11645827,4/2/19 12:10,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11645871,4/2/19 12:15,BUSINESS DATA ANALYST,"Lakewood, CO",FALSE,TRUE,,,
11645885,4/2/19 12:31,BUSINESS DATA ANALYST,"Indianapolis, IN",FALSE,FALSE,,,
11645946,4/2/19 12:35,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11645952,4/2/19 13:00,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11645976,4/2/19 13:50,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11645986,4/2/19 13:58,BUSINESS DATA ANALYST,"Menlo Park, CA",FALSE,FALSE,,,
11645991,4/2/19 14:04,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,FALSE,,,
11646000,4/2/19 15:00,BUSINESS DATA ANALYST,"Scottsdale, AZ",FALSE,FALSE,,,
11646030,4/2/19 15:20,BUSINESS DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11646039,4/2/19 15:20,BUSINESS DATA ANALYST,"Denver, CO",TRUE,TRUE,,,
11646046,4/2/19 15:50,BUSINESS DATA ANALYST,"Allen, TX",TRUE,FALSE,,,
11646057,4/2/19 16:00,BUSINESS DATA ANALYST,"San Mateo, CA",TRUE,FALSE,,,
11646081,4/2/19 16:00,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11646108,4/2/19 16:00,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11646113,4/2/19 16:06,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11646140,4/2/19 16:09,BUSINESS DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11646185,4/2/19 16:20,BUSINESS DATA ANALYST,"Cerritos, CA",FALSE,FALSE,,,
11646211,4/2/19 16:30,BUSINESS DATA ANALYST,"Brea, CA",FALSE,FALSE,,,
11646214,4/2/19 17:00,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11646219,4/2/19 17:00,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11646221,4/2/19 17:30,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,TRUE,,,
11646230,4/2/19 17:30,BUSINESS DATA ANALYST,"Berkeley Heights, NJ",FALSE,FALSE,,,
11646242,4/2/19 17:50,BUSINESS DATA ANALYST,"Cupertino, CA",FALSE,FALSE,,,
11646278,4/2/19 18:00,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11646284,4/2/19 18:30,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11646308,4/2/19 18:35,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11646323,4/2/19 18:41,BUSINESS DATA ANALYST,"Panorama City, CA",FALSE,FALSE,,,
11646330,4/2/19 18:52,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11646343,4/2/19 19:30,BUSINESS DATA ANALYST,"Palo Alto, CA",FALSE,FALSE,,,
11646375,4/2/19 19:39,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11646379,4/2/19 19:40,BUSINESS DATA ANALYST,"Horsham, PA",TRUE,TRUE,,,
11646383,4/2/19 20:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11646390,4/2/19 20:00,BUSINESS DATA ANALYST,"Wilmington, DE",FALSE,FALSE,,,
11646394,4/2/19 20:00,BUSINESS DATA ANALYST,"Charlotte, NC",TRUE,FALSE,,,
11646410,4/2/19 20:10,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11646412,4/2/19 20:20,BUSINESS DATA ANALYST,"Houston, TX",TRUE,FALSE,,,
11646427,4/2/19 20:42,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11646451,4/2/19 20:43,BUSINESS DATA ANALYST,"Palo Alto, CA",FALSE,FALSE,,,
11646461,4/2/19 21:00,BUSINESS DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11646482,4/2/19 22:00,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11646543,4/2/19 22:30,BUSINESS DATA ANALYST,"Los Angeles, CA",TRUE,FALSE,,,
11646544,4/2/19 22:53,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11646555,4/2/19 22:54,BUSINESS DATA ANALYST,"Novato, CA",TRUE,FALSE,,,
11646579,4/3/19 0:01,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11646614,4/3/19 0:26,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11646622,4/3/19 1:30,BUSINESS DATA ANALYST,"Irving, TX",TRUE,FALSE,,,
11646630,4/3/19 5:30,BUSINESS DATA ANALYST,"King of Prussia, PA",TRUE,FALSE,,,
11646645,4/3/19 5:48,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11646662,4/3/19 7:05,BUSINESS DATA ANALYST,"Mooresville, NC",FALSE,FALSE,,,
11646671,4/3/19 7:30,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11646672,4/3/19 8:12,BUSINESS DATA ANALYST,"Portsmouth, VA",FALSE,FALSE,,,
11646685,4/3/19 8:15,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11646690,4/3/19 8:50,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11646691,4/3/19 9:00,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11646706,4/3/19 9:00,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11646709,4/3/19 9:13,BUSINESS DATA ANALYST,"Kirkland, WA",FALSE,FALSE,,,
11646734,4/3/19 9:45,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11646750,4/3/19 9:53,BUSINESS DATA ANALYST,"Daly City, CA",TRUE,FALSE,,,
11646771,4/3/19 10:10,BUSINESS DATA ANALYST,"Fremont, CA",FALSE,FALSE,,,
11646785,4/3/19 10:38,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11646797,4/3/19 11:00,BUSINESS DATA ANALYST,"Phoenix, AZ",TRUE,FALSE,,,
11646814,4/3/19 11:44,BUSINESS DATA ANALYST,"Doylestown, PA",FALSE,FALSE,,,
11646818,4/3/19 12:20,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11646824,4/3/19 12:35,BUSINESS DATA ANALYST,"Pasadena, TX",FALSE,FALSE,,,
11646842,4/3/19 12:40,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11646856,4/3/19 13:00,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11646859,4/3/19 13:00,BUSINESS DATA ANALYST,"Redwood City, CA",FALSE,TRUE,,,
11646862,4/3/19 13:16,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11646863,4/3/19 13:55,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11646886,4/3/19 14:05,BUSINESS DATA ANALYST,"San Mateo, CA",TRUE,TRUE,,,
11646890,4/3/19 14:47,BUSINESS DATA ANALYST,"Tempe, AZ",FALSE,FALSE,,,
11646908,4/3/19 14:55,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11646917,4/3/19 15:00,BUSINESS DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11646933,4/3/19 15:00,BUSINESS DATA ANALYST,"Mountain View, CA",FALSE,FALSE,,,
11646940,4/3/19 15:09,BUSINESS DATA ANALYST,"Centennial, CO",FALSE,FALSE,,,
11646948,4/3/19 15:30,BUSINESS DATA ANALYST,"Summit, NJ",TRUE,FALSE,,,
11646962,4/3/19 15:40,BUSINESS DATA ANALYST,"Camden, NJ",FALSE,FALSE,,,
11646969,4/3/19 15:42,BUSINESS DATA ANALYST,"Alameda, CA",TRUE,FALSE,,,
11646972,4/3/19 16:00,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11646985,4/3/19 16:00,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11646991,4/3/19 16:00,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11646996,4/3/19 16:25,BUSINESS DATA ANALYST,"Horsham, PA",FALSE,TRUE,,,
11647004,4/3/19 16:25,BUSINESS DATA ANALYST,"Alameda, CA",FALSE,FALSE,,,
11647012,4/3/19 16:30,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11647013,4/3/19 17:20,BUSINESS DATA ANALYST,"Los Angeles, CA",TRUE,FALSE,,,
11647019,4/3/19 17:30,BUSINESS DATA ANALYST,"New York, NY",TRUE,TRUE,,,
11647032,4/3/19 17:30,BUSINESS DATA ANALYST,"Tempe, AZ",TRUE,FALSE,,,
11647035,4/3/19 17:35,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11647037,4/3/19 17:55,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11647063,4/3/19 18:00,BUSINESS DATA ANALYST,"Aurora, CO",FALSE,FALSE,,,
11647088,4/3/19 18:00,BUSINESS DATA ANALYST,"Indianapolis, IN",FALSE,FALSE,,,
11647123,4/3/19 18:30,BUSINESS DATA ANALYST,"Palo Alto, CA",TRUE,FALSE,,,
11647124,4/3/19 18:30,BUSINESS DATA ANALYST,"Plano, TX",FALSE,TRUE,,,
11647149,4/3/19 18:32,BUSINESS DATA ANALYST,"Foster City, CA",FALSE,FALSE,,,
11647158,4/3/19 18:40,BUSINESS DATA ANALYST,"Chandler, AZ",FALSE,TRUE,,,
11647165,4/3/19 19:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11647174,4/3/19 19:00,BUSINESS DATA ANALYST,"Manhasset, NY",FALSE,FALSE,,,
11647176,4/3/19 19:23,BUSINESS DATA ANALYST,"Salt Lake City, UT",FALSE,TRUE,,,
11647185,4/3/19 19:25,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11647186,4/3/19 19:30,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11647190,4/3/19 20:00,BUSINESS DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11647199,4/3/19 20:15,BUSINESS DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11647207,4/3/19 20:40,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,TRUE,,,
11647221,4/3/19 20:59,BUSINESS DATA ANALYST,"Horsham, PA",FALSE,FALSE,,,
11647223,4/3/19 21:00,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11647224,4/3/19 21:12,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,TRUE,,,
11647225,4/3/19 21:46,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11647230,4/3/19 21:56,BUSINESS DATA ANALYST,"Richardson, TX",FALSE,FALSE,,,
11647247,4/3/19 22:29,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11647250,4/3/19 22:45,BUSINESS DATA ANALYST,"Milpitas, CA",FALSE,FALSE,,,
11647264,4/3/19 23:54,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11647267,4/4/19 0:00,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11647280,4/4/19 0:23,BUSINESS DATA ANALYST,"Newtown, PA",FALSE,FALSE,,,
11647281,4/4/19 1:00,BUSINESS DATA ANALYST,"Englewood, CO",FALSE,FALSE,,,
11647285,4/4/19 1:35,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11647294,4/4/19 1:45,BUSINESS DATA ANALYST,"Kirkland, WA",TRUE,FALSE,,,
11647314,4/4/19 2:00,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11647319,4/4/19 2:00,BUSINESS DATA ANALYST,"Horsham, PA",FALSE,FALSE,,,
11647337,4/4/19 2:06,BUSINESS DATA ANALYST,"Plano, TX",TRUE,FALSE,,,
11647338,4/4/19 2:32,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11647344,4/4/19 3:00,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,TRUE,,,
11647380,4/4/19 6:00,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,TRUE,,,
11647397,4/4/19 6:05,BUSINESS DATA ANALYST,"El Segundo, CA",FALSE,TRUE,,,
11647411,4/4/19 7:00,BUSINESS DATA ANALYST,"Irving, TX",FALSE,FALSE,,,
11647428,4/4/19 7:15,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11647441,4/4/19 7:30,BUSINESS DATA ANALYST,"Columbus, OH",TRUE,FALSE,,,
11647448,4/4/19 8:00,BUSINESS DATA ANALYST,"Conshohocken, PA",FALSE,FALSE,,,
11647459,4/4/19 8:03,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11647470,4/4/19 8:50,BUSINESS DATA ANALYST,"Plano, TX",FALSE,TRUE,,,
11647478,4/4/19 9:00,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,FALSE,,,
11647482,4/4/19 9:20,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11647490,4/4/19 9:40,BUSINESS DATA ANALYST,"Jacksonville, FL",FALSE,TRUE,,,
11647495,4/4/19 10:04,BUSINESS DATA ANALYST,"Tempe, AZ",TRUE,FALSE,,,
11647496,4/4/19 10:30,BUSINESS DATA ANALYST,"Plano, TX",TRUE,FALSE,,,
11647550,4/4/19 10:35,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11647576,4/4/19 10:54,BUSINESS DATA ANALYST,"Houston, TX",FALSE,TRUE,,,
11647602,4/4/19 11:00,BUSINESS DATA ANALYST,"Houston, TX",FALSE,TRUE,,,
11647609,4/4/19 11:15,BUSINESS DATA ANALYST,"San Rafael, CA",FALSE,FALSE,,,
11647619,4/4/19 11:30,BUSINESS DATA ANALYST,"Scottsdale, AZ",FALSE,FALSE,,,
11647620,4/4/19 11:34,BUSINESS DATA ANALYST,"Long Beach, CA",TRUE,FALSE,,,
11647633,4/4/19 11:45,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,TRUE,,,
11647643,4/4/19 12:00,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11647646,4/4/19 12:10,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11647648,4/4/19 13:00,BUSINESS DATA ANALYST,"San Mateo, CA",FALSE,FALSE,,,
11647659,4/4/19 13:49,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11647666,4/4/19 13:57,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11647667,4/4/19 14:00,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,TRUE,,,
11647695,4/4/19 14:34,BUSINESS DATA ANALYST,"Camden, NJ",TRUE,FALSE,,,
11647703,4/4/19 14:41,BUSINESS DATA ANALYST,"Foster City, CA",FALSE,FALSE,,,
11647712,4/4/19 15:00,BUSINESS DATA ANALYST,"Fort Worth, TX",TRUE,FALSE,,,
11647718,4/4/19 15:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11647726,4/4/19 15:20,BUSINESS DATA ANALYST,"Jersey City, NJ",FALSE,TRUE,,,
11647728,4/4/19 15:25,BUSINESS DATA ANALYST,"Brooklyn, NY",FALSE,FALSE,,,
11647736,4/4/19 16:03,BUSINESS DATA ANALYST,"Brooklyn, NY",FALSE,TRUE,,,
11647739,4/4/19 16:58,BUSINESS DATA ANALYST,"Tempe, AZ",FALSE,TRUE,,,
11647753,4/4/19 17:00,BUSINESS DATA ANALYST,"Dallas, TX",TRUE,FALSE,,,
11647789,4/4/19 17:00,BUSINESS DATA ANALYST,"Oakland, CA",TRUE,FALSE,,,
11647796,4/4/19 17:22,BUSINESS DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11647813,4/4/19 17:48,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11647817,4/4/19 18:15,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11647828,4/4/19 18:30,BUSINESS DATA ANALYST,"Lehi, UT",TRUE,FALSE,,,
11647835,4/4/19 18:41,BUSINESS DATA ANALYST,"Wilmington, DE",FALSE,FALSE,,,
11647844,4/4/19 18:49,BUSINESS DATA ANALYST,"San Diego, CA",TRUE,FALSE,,,
11647855,4/4/19 19:00,BUSINESS DATA ANALYST,"Arlington, TX",FALSE,TRUE,,,
11647858,4/4/19 19:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11647863,4/4/19 19:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11647866,4/4/19 19:30,BUSINESS DATA ANALYST,"San Jose, CA",FALSE,TRUE,,,
11647882,4/4/19 19:56,BUSINESS DATA ANALYST,"New York, NY",TRUE,TRUE,,,
11647922,4/4/19 20:00,BUSINESS DATA ANALYST,"Houston, TX",FALSE,TRUE,,,
11647928,4/4/19 20:40,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11647929,4/4/19 20:42,BUSINESS DATA ANALYST,"Irving, TX",TRUE,FALSE,,,
11647944,4/4/19 21:00,BUSINESS DATA ANALYST,"West Point, PA",FALSE,FALSE,,,
11647975,4/4/19 22:11,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11647982,4/4/19 22:45,BUSINESS DATA ANALYST,"Pleasanton, CA",FALSE,TRUE,,,
11647985,4/4/19 23:00,BUSINESS DATA ANALYST,"Weehawken, NJ",TRUE,FALSE,,,
11648029,4/4/19 23:00,BUSINESS DATA ANALYST,"Austin, TX",FALSE,TRUE,,,
11648033,4/4/19 23:20,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,FALSE,,,
11648045,4/5/19 0:01,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11648076,4/5/19 0:01,BUSINESS DATA ANALYST,"Newport News, VA",FALSE,FALSE,,,
11648129,4/5/19 0:45,BUSINESS DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11648138,4/5/19 2:10,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11648141,4/5/19 2:41,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11648179,4/5/19 2:45,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11648195,4/5/19 4:30,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11648205,4/5/19 6:00,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11648223,4/5/19 6:10,BUSINESS DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11648226,4/5/19 7:15,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11648229,4/5/19 7:56,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11648240,4/5/19 8:23,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11648245,4/5/19 8:30,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11648251,4/5/19 9:16,BUSINESS DATA ANALYST,"Redmond, WA",FALSE,FALSE,,,
11648259,4/5/19 9:35,BUSINESS DATA ANALYST,"Weehawken, NJ",FALSE,FALSE,,,
11648269,4/5/19 9:45,BUSINESS DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11648275,4/5/19 10:09,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11648287,4/5/19 10:15,BUSINESS DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11648292,4/5/19 10:18,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11648298,4/5/19 10:30,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11648302,4/5/19 10:30,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11648309,4/5/19 10:38,BUSINESS DATA ANALYST,"Norfolk, VA",TRUE,FALSE,,,
11648318,4/5/19 11:00,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11648323,4/5/19 11:15,BUSINESS DATA ANALYST,"Mountain View, CA",FALSE,FALSE,,,
